pair_id,ref_path,wide_path,gt_x,gt_y,style,regime,pitch_nm,rotation_deg,landmark,landmark_size_nm,landmark_wide_px,difficulty,size_over_res,coarse_period_nm,n_instances,ler_3sigma_nm,ler_xi_nm,wide_res_nm,placement,ref_blur_nm,wide_blur_nm,ref_dose,wide_dose,wide_charging,ref_drift_nm,wide_drift_nm,ref_vib_nm,wide_vib_nm,render_mode,seed
03010091,images/03010091_ref.png,images/03010091_wide.png,373.6499,771.8523,dram,resolved,142.139,3.258,plus,400.0,40.0,normal,12.292,0.0,1,2.84,7.6,32.54,stage_prior,1.496,13.149,26.612397351983144,3.6468057675653536,0.0,0.16,12.2,1.23,0.34,physical,3010091
03010092,images/03010092_ref.png,images/03010092_wide.png,524.7637,423.2071,dram,resolved,292.951,2.8064,pad,400.0,40.0,normal,13.899,2684.0,49,3.31,7.28,28.78,stage_prior_periodic,0.914,11.459,46.86380434741592,4.447637767158047,2.51,0.72,13.42,0.45,7.28,physical,3010092
03010093,images/03010093_ref.png,images/03010093_wide.png,398.8493,454.2486,dram,resolved,146.705,4.6738,plus,195.44,19.54,hard,6.848,3640.7,25,2.22,10.16,28.54,stage_prior_periodic,0.972,11.351,42.60979599941068,5.8054243877957585,0.0,1.54,0.55,1.01,0.92,physical,3010093
03010094,images/03010094_ref.png,images/03010094_wide.png,492.1072,618.1293,finfet,coarse,67.32,0.4382,plus,400.0,40.0,normal,13.713,0.0,1,2.18,10.77,29.17,stage_prior,0.932,11.636,27.37280310944476,6.870866635978747,0.308,0.74,0.8,0.03,4.18,physical,3010094
03010095,images/03010095_ref.png,images/03010095_wide.png,711.2313,678.1551,finfet,resolved,97.155,2.346,pad,400.0,40.0,normal,9.479,0.0,1,2.21,12.29,42.2,uniform,0.943,17.409,57.66059130614075,8.462125611351905,0.0,3.52,12.41,0.43,4.89,physical,3010095
03010096,images/03010096_ref.png,images/03010096_wide.png,593.3676,556.9124,finfet,aliased,27.631,0.4515,plus,203.04,20.3,normal,9.688,2749.4,49,3.77,11.86,20.96,stage_prior_periodic,1.593,7.821,51.46726790654719,14.274240715248098,2.405,3.2,9.15,0.45,4.49,physical,3010096
03010097,images/03010097_ref.png,images/03010097_wide.png,418.1951,458.8358,dram,aliased,31.731,4.2909,pad,134.47,13.45,normal,9.234,0.0,1,2.74,11.17,14.56,stage_prior,0.958,4.496,50.85256944560618,4.026832966018261,0.0,3.16,6.77,0.1,6.65,physical,3010097
03010098,images/03010098_ref.png,images/03010098_wide.png,424.6604,513.3401,dram,resolved,279.179,3.6233,pad,369.5,36.95,normal,13.735,0.0,1,3.81,9.33,26.9,stage_prior,1.566,10.605,55.63656058950505,4.8541488505863395,3.267,1.71,13.67,1.16,6.58,physical,3010098
03010099,images/03010099_ref.png,images/03010099_wide.png,692.2386,308.8853,finfet,resolved,194.756,2.4792,pad,223.89,22.39,normal,8.309,0.0,1,2.02,7.55,26.95,stage_prior,1.391,10.625,28.176695369964698,2.9108845177545177,0.0,2.29,6.16,1.13,3.23,physical,3010099
03010100,images/03010100_ref.png,images/03010100_wide.png,417.7883,454.4153,finfet,coarse,56.618,4.3398,plus,263.26,26.33,normal,15.244,0.0,1,2.1,12.89,17.27,stage_prior,1.021,5.979,39.31285183442836,3.966362956436832,0.0,1.58,9.71,0.69,2.67,physical,3010100
03010101,images/03010101_ref.png,images/03010101_wide.png,623.7514,494.6513,dram,aliased,31.122,2.9424,plus,400.0,40.0,normal,10.399,0.0,1,2.64,9.89,38.47,stage_prior,1.376,15.773,32.92723650859479,2.697722282294792,0.0,0.31,12.32,0.22,0.76,physical,3010101
03010102,images/03010102_ref.png,images/03010102_wide.png,472.5175,447.168,finfet,resolved,198.936,2.6593,pad,200.1,20.01,normal,13.061,1701.4,121,2.85,7.05,15.32,stage_prior_periodic,0.833,4.928,30.3775714930185,3.7731514601502996,1.441,3.58,7.43,0.84,5.96,physical,3010102
03010103,images/03010103_ref.png,images/03010103_wide.png,280.2969,313.8958,finfet,resolved,97.368,1.4557,pad,200.15,20.02,normal,9.206,0.0,1,1.94,10.29,21.74,uniform,1.447,8.197,38.53465758898837,2.963727553453478,1.295,3.05,10.95,0.09,5.86,physical,3010103
03010104,images/03010104_ref.png,images/03010104_wide.png,644.1394,464.5708,finfet,resolved,248.655,0.434,plus,360.87,36.09,normal,11.764,0.0,1,2.1,12.34,30.68,stage_prior,1.548,12.314,43.80963582835278,11.905292564732749,0.0,1.74,5.68,1.07,7.69,physical,3010104
03010105,images/03010105_ref.png,images/03010105_wide.png,489.4268,403.0082,finfet,aliased,31.789,0.0797,plus,392.11,39.21,normal,10.257,0.0,1,2.32,11.78,38.23,stage_prior,1.099,15.668,38.913874785931654,3.586692134431383,0.0,2.06,0.53,0.01,4.76,physical,3010105
03010106,images/03010106_ref.png,images/03010106_wide.png,524.8347,439.4059,dram,resolved,239.713,3.4269,plus,374.43,37.44,normal,12.561,2090.4,81,3.68,10.45,29.81,stage_prior_periodic,0.974,11.924,31.99749734697725,2.913689490130798,2.696,1.37,0.38,0.59,0.6,physical,3010106
03010107,images/03010107_ref.png,images/03010107_wide.png,482.9285,458.3922,finfet,resolved,232.28,3.0297,plus,153.37,15.34,hard,6.874,1647.5,121,2.89,12.5,22.31,stage_prior_periodic,0.994,8.47,44.477165538787965,3.4619333295472248,0.0,3.46,6.47,0.73,4.99,physical,3010107
03010108,images/03010108_ref.png,images/03010108_wide.png,515.9976,504.8781,finfet,aliased,25.628,0.6984,plus,400.0,40.0,normal,9.305,1722.1,121,2.63,8.27,42.99,stage_prior_periodic,1.023,17.753,27.58534122341743,2.573329062210305,0.0,3.49,0.92,0.13,2.51,physical,3010108
03010109,images/03010109_ref.png,images/03010109_wide.png,474.1387,544.139,finfet,resolved,211.714,1.7929,plus,400.0,40.0,normal,11.001,1950.0,81,3.9,11.76,36.36,stage_prior_periodic,0.853,14.844,46.99430880640478,3.2663631911128412,2.3,0.98,0.22,0.29,5.84,physical,3010109
03010110,images/03010110_ref.png,images/03010110_wide.png,531.6313,510.9302,dram,resolved,225.154,3.3847,plus,30.0,3.0,below_floor,2.042,1519.8,121,3.24,12.16,14.69,stage_prior_periodic,1.251,4.572,46.02325737990901,9.829234630005438,0.0,1.65,3.3,0.68,1.07,physical,3010110
03010111,images/03010111_ref.png,images/03010111_wide.png,684.0047,673.7647,dram,resolved,303.643,2.2322,plus,371.2,37.12,normal,18.516,0.0,1,2.04,7.67,20.05,stage_prior,1.464,7.378,48.82354729310188,3.8846703488625978,0.0,2.89,0.48,0.89,7.33,physical,3010111
03010112,images/03010112_ref.png,images/03010112_wide.png,380.9401,228.0372,finfet,coarse,48.018,0.6434,pad,182.7,18.27,hard,6.513,0.0,1,2.85,12.32,28.05,uniform,1.255,11.128,34.933306885690335,11.239177252556049,2.527,1.65,8.91,0.68,1.68,physical,3010112
03010113,images/03010113_ref.png,images/03010113_wide.png,734.9653,540.1621,finfet,resolved,71.508,3.43,plus,110.2,11.02,hard,6.249,0.0,1,1.96,9.59,17.64,stage_prior,1.066,6.168,52.9741966374651,5.177478514940574,0.0,1.02,4.65,0.72,1.87,physical,3010113
03010114,images/03010114_ref.png,images/03010114_wide.png,463.0511,353.9951,finfet,resolved,143.673,3.8406,plus,400.0,40.0,normal,10.57,0.0,1,2.37,12.45,37.84,stage_prior,0.866,15.499,35.367874143518996,4.435891073209768,3.695,2.6,2.71,1.27,5.88,physical,3010114
03010115,images/03010115_ref.png,images/03010115_wide.png,314.2933,295.2941,finfet,coarse,50.111,4.1632,pad,400.0,40.0,normal,19.069,0.0,1,3.04,8.76,20.98,stage_prior,1.572,7.83,44.619311610634966,7.3177541024202934,2.188,2.16,6.8,0.33,6.26,physical,3010115
03010116,images/03010116_ref.png,images/03010116_wide.png,669.8959,484.0973,finfet,aliased,32.707,1.1973,plus,268.34,26.83,hard,6.848,0.0,1,3.02,8.46,39.19,stage_prior,0.998,16.089,52.90827242670813,3.4151524464565277,0.0,2.12,13.77,0.65,0.91,physical,3010116
03010117,images/03010117_ref.png,images/03010117_wide.png,554.656,514.7494,finfet,aliased,30.689,0.8778,plus,30.0,3.0,below_floor,1.302,0.0,1,3.03,9.69,23.03,stage_prior,0.91,8.811,48.113747439535686,3.777005421148967,3.405,1.94,2.08,1.21,4.09,physical,3010117
03010118,images/03010118_ref.png,images/03010118_wide.png,403.7521,515.5038,finfet,resolved,234.698,2.708,pad,188.87,18.89,hard,6.041,0.0,1,1.97,10.09,31.26,stage_prior,1.318,12.577,33.691451874324336,2.5088193643138075,0.993,1.08,10.24,0.29,6.42,physical,3010118
03010119,images/03010119_ref.png,images/03010119_wide.png,526.2045,543.9128,finfet,coarse,60.705,2.2934,plus,400.0,40.0,normal,8.905,0.0,1,2.16,10.31,44.92,stage_prior,1.019,18.595,35.69050622750795,2.669114811741666,0.0,0.15,6.77,0.58,2.82,physical,3010119
03010120,images/03010120_ref.png,images/03010120_wide.png,389.0514,465.2318,finfet,resolved,252.83,0.4181,pad,400.0,40.0,normal,12.537,0.0,1,3.08,7.89,31.9,stage_prior,1.196,12.865,59.70843332323397,5.094042720058575,1.181,1.68,6.42,0.41,5.92,physical,3010120
03010121,images/03010121_ref.png,images/03010121_wide.png,532.3702,508.7056,finfet,aliased,25.41,1.0308,pad,400.0,40.0,normal,13.516,1160.0,225,2.51,9.26,29.6,stage_prior_periodic,1.277,11.828,25.84487925097317,4.447569825345028,1.249,3.02,11.81,0.76,6.58,physical,3010121
03010122,images/03010122_ref.png,images/03010122_wide.png,511.6326,488.3206,finfet,resolved,263.289,4.9672,pad,400.0,40.0,normal,8.779,3185.8,49,3.49,11.06,45.56,stage_prior_periodic,0.888,18.875,48.6727982532112,6.55059410202473,0.0,3.12,0.25,1.46,1.55,physical,3010122
03010123,images/03010123_ref.png,images/03010123_wide.png,291.5468,91.2785,dram,resolved,119.3,0.4133,plus,390.3,39.03,normal,17.572,0.0,1,3.71,12.35,22.21,uniform,0.868,8.422,30.162795810917046,3.02867149698737,0.096,1.59,6.8,0.27,5.64,physical,3010123
03010124,images/03010124_ref.png,images/03010124_wide.png,497.1215,465.5097,finfet,aliased,29.501,4.769,pad,183.73,18.37,normal,10.91,1776.2,81,2.5,10.22,16.84,stage_prior_periodic,1.191,5.754,47.443545292661724,3.4437133043190267,0.0,3.35,10.29,0.46,2.06,physical,3010124
03010125,images/03010125_ref.png,images/03010125_wide.png,694.5949,418.3166,dram,resolved,129.537,4.5155,pad,113.61,11.36,below_floor,2.374,0.0,1,1.88,11.22,47.85,stage_prior,1.518,19.872,28.849195495394476,1.8549020369737186,3.335,1.15,2.77,0.64,3.32,physical,3010125
03010126,images/03010126_ref.png,images/03010126_wide.png,453.6952,488.362,finfet,aliased,34.132,2.7472,plus,400.0,40.0,normal,8.367,0.0,1,3.82,11.23,47.81,uniform,1.115,19.851,36.87147565887958,4.428754862191059,1.49,2.07,13.19,0.58,7.99,physical,3010126
03010127,images/03010127_ref.png,images/03010127_wide.png,360.1938,453.6706,dram,resolved,123.307,4.6867,plus,94.02,9.4,hard,5.192,0.0,1,3.69,9.46,18.11,stage_prior,1.463,6.411,56.87075915059427,3.597830406937562,0.0,1.88,11.43,0.78,4.34,physical,3010127
03010128,images/03010128_ref.png,images/03010128_wide.png,751.5785,507.5129,finfet,resolved,139.629,3.7611,plus,109.19,10.92,hard,6.433,0.0,1,3.67,9.1,16.97,stage_prior,1.556,5.824,54.60748562417094,6.404347738069362,1.37,2.6,10.43,0.43,3.65,physical,3010128
03010129,images/03010129_ref.png,images/03010129_wide.png,447.9535,335.5477,finfet,resolved,120.205,1.9372,plus,400.0,40.0,normal,14.366,0.0,1,2.89,12.89,27.84,stage_prior,0.838,11.034,35.40855917331919,13.63106379156873,0.0,1.41,4.03,0.14,6.06,physical,3010129
03010130,images/03010130_ref.png,images/03010130_wide.png,509.1128,454.4622,dram,resolved,265.442,2.4091,plus,285.25,28.52,normal,19.686,3537.9,25,3.22,7.5,14.49,stage_prior_periodic,0.884,4.453,30.468368312060647,1.9356613468347892,0.0,1.43,6.54,1.33,1.79,physical,3010130
03010131,images/03010131_ref.png,images/03010131_wide.png,623.6817,295.8489,dram,aliased,24.245,4.7719,pad,268.69,26.87,hard,5.68,0.0,1,2.31,10.1,47.3,stage_prior,1.135,19.632,45.48867080988691,4.935985538829629,3.222,1.21,12.42,0.79,7.66,physical,3010131
03010132,images/03010132_ref.png,images/03010132_wide.png,566.2534,484.751,dram,aliased,27.113,2.1635,plus,341.21,34.12,normal,13.362,3090.9,49,2.93,10.09,25.54,stage_prior_periodic,1.249,9.977,47.25714904271227,4.759808244295528,0.142,1.0,13.47,0.19,7.96,physical,3010132
03010133,images/03010133_ref.png,images/03010133_wide.png,651.6102,554.0828,dram,aliased,26.238,2.2009,pad,365.6,36.56,normal,14.061,0.0,1,3.34,7.65,26.0,stage_prior,1.015,10.192,26.755233608446037,2.5374753235674214,0.548,0.64,10.41,0.3,7.92,physical,3010133
03010134,images/03010134_ref.png,images/03010134_wide.png,467.2122,499.1717,dram,resolved,119.133,3.7291,pad,400.0,40.0,normal,11.583,1416.5,121,2.82,11.93,34.53,stage_prior_periodic,0.994,14.036,47.13038785323511,3.036249620967169,0.718,2.8,12.43,0.15,0.62,physical,3010134
03010135,images/03010135_ref.png,images/03010135_wide.png,434.8227,441.2293,finfet,resolved,88.84,0.1765,pad,244.97,24.5,hard,6.498,2667.3,49,2.48,9.03,37.7,stage_prior_periodic,1.532,15.434,54.29146452709183,5.343028241647801,0.0,1.17,10.94,0.65,6.78,physical,3010135
03010136,images/03010136_ref.png,images/03010136_wide.png,516.7836,515.9252,finfet,resolved,197.084,0.6414,plus,157.2,15.72,hard,5.988,1103.0,225,2.49,11.08,26.25,stage_prior_periodic,0.963,10.307,30.94664952218243,6.853538338702663,0.001,3.64,1.81,0.05,4.97,physical,3010136
03010137,images/03010137_ref.png,images/03010137_wide.png,591.4663,453.7987,dram,resolved,248.592,3.1151,pad,400.0,40.0,normal,12.426,3163.3,49,2.65,9.26,32.19,stage_prior_periodic,1.137,12.993,34.575932356698786,5.6169587214211925,0.0,1.86,2.46,1.49,1.77,physical,3010137
03010138,images/03010138_ref.png,images/03010138_wide.png,588.5379,471.8083,dram,coarse,51.908,3.4859,plus,155.94,15.59,normal,10.867,3040.5,49,2.8,10.01,14.35,stage_prior_periodic,1.326,4.37,52.01245894518634,12.073662644107287,0.0,3.34,13.82,0.48,2.32,physical,3010138
03010139,images/03010139_ref.png,images/03010139_wide.png,217.5135,602.7624,finfet,resolved,187.65,3.1501,plus,161.12,16.11,hard,6.789,0.0,1,2.96,11.63,23.73,stage_prior,1.438,9.139,48.13870546925919,3.791571609118417,0.0,0.19,0.95,0.46,2.89,physical,3010139
03010140,images/03010140_ref.png,images/03010140_wide.png,503.6923,332.6538,finfet,resolved,117.486,2.7265,plus,327.72,32.77,normal,9.646,0.0,1,2.93,10.42,33.97,stage_prior,1.283,13.788,40.86808173723851,7.173023834991743,3.389,2.72,3.5,0.42,1.75,physical,3010140
03010141,images/03010141_ref.png,images/03010141_wide.png,665.2242,692.7769,finfet,coarse,63.066,0.0765,plus,400.0,40.0,normal,12.367,0.0,1,3.77,11.46,32.34,uniform,0.888,13.061,41.21381572005518,11.203903076880044,3.764,3.24,8.38,0.51,0.5,physical,3010141
03010142,images/03010142_ref.png,images/03010142_wide.png,419.7946,336.4776,dram,aliased,39.145,0.5442,plus,282.35,28.24,normal,11.445,0.0,1,2.06,10.35,24.67,stage_prior,1.281,9.577,26.021884760696928,8.553645650023176,0.0,3.29,4.49,0.32,6.88,physical,3010142
03010143,images/03010143_ref.png,images/03010143_wide.png,520.126,527.5399,finfet,resolved,115.914,3.7463,plus,185.04,18.5,hard,5.835,1785.2,81,3.89,11.97,31.71,stage_prior_periodic,1.574,12.779,38.007181768590726,7.004190576894818,0.961,1.23,4.5,0.56,5.3,physical,3010143
03010144,images/03010144_ref.png,images/03010144_wide.png,493.733,576.9451,dram,resolved,117.404,4.5373,plus,400.0,40.0,normal,8.582,0.0,1,3.04,10.6,46.61,stage_prior,1.568,19.331,53.64169605630502,3.4584715461771762,0.0,2.18,5.03,0.8,5.71,physical,3010144
03010145,images/03010145_ref.png,images/03010145_wide.png,520.5896,726.338,dram,aliased,33.452,1.5443,plus,400.0,40.0,normal,13.836,0.0,1,3.27,11.63,28.91,stage_prior,1.016,11.519,43.16401409236941,6.462768599820868,0.0,0.98,5.54,0.41,6.21,physical,3010145
03010146,images/03010146_ref.png,images/03010146_wide.png,536.027,510.4202,finfet,coarse,67.692,0.5925,pad,295.63,29.56,normal,15.715,0.0,1,1.93,10.03,18.81,stage_prior,0.887,6.766,48.59709238437289,4.194535081112154,2.91,3.98,10.13,0.02,6.03,physical,3010146
03010147,images/03010147_ref.png,images/03010147_wide.png,555.8807,253.9479,finfet,coarse,67.616,2.2644,pad,193.3,19.33,hard,5.588,0.0,1,2.26,12.2,34.59,stage_prior,0.807,14.061,25.255933837584397,2.0505433755166815,0.0,3.3,12.66,1.06,1.18,physical,3010147
03010148,images/03010148_ref.png,images/03010148_wide.png,460.4594,515.3348,finfet,resolved,124.932,4.6718,plus,324.22,32.42,normal,15.686,2338.9,49,3.54,7.73,20.67,stage_prior_periodic,1.48,7.681,42.98409793747881,8.22596455867033,3.14,0.51,4.19,0.19,4.12,physical,3010148
03010149,images/03010149_ref.png,images/03010149_wide.png,154.3235,543.0329,finfet,coarse,47.639,0.0561,pad,174.31,17.43,normal,8.484,0.0,1,3.74,12.58,20.55,stage_prior,1.546,7.621,48.249927280122435,7.8973547716171275,1.033,2.81,13.08,1.07,5.32,physical,3010149
03010150,images/03010150_ref.png,images/03010150_wide.png,467.2575,424.0195,dram,resolved,207.95,4.8647,pad,148.74,14.87,hard,5.937,3550.2,25,2.15,7.72,25.05,stage_prior_periodic,1.145,9.754,38.15790033356879,6.03402048678212,0.0,3.57,4.92,1.24,0.13,physical,3010150
03010151,images/03010151_ref.png,images/03010151_wide.png,928.5191,249.2079,finfet,coarse,57.74,3.9768,plus,38.02,3.8,below_floor,0.867,0.0,1,1.91,12.3,43.84,uniform,1.588,18.124,32.82001905557769,8.778647313302246,0.0,2.62,9.81,0.76,0.39,physical,3010151
03010152,images/03010152_ref.png,images/03010152_wide.png,444.4377,466.6736,dram,coarse,44.998,0.7312,plus,169.25,16.92,hard,5.182,3986.8,25,2.06,12.0,32.66,stage_prior_periodic,0.811,13.203,32.022712480598955,2.8546128148656402,0.0,2.62,11.89,1.28,7.53,physical,3010152
03010153,images/03010153_ref.png,images/03010153_wide.png,546.6647,518.2203,finfet,resolved,71.851,0.8551,plus,294.06,29.41,normal,17.74,2214.9,81,2.65,11.98,16.58,stage_prior_periodic,1.039,5.613,34.27450917610097,5.927515078368203,0.199,3.87,4.11,0.52,1.01,physical,3010153
03010154,images/03010154_ref.png,images/03010154_wide.png,285.7935,662.779,finfet,resolved,161.788,2.5564,plus,400.0,40.0,normal,9.935,0.0,1,3.85,11.65,40.26,stage_prior,0.947,16.561,45.513251954099005,4.470868257367858,3.584,2.26,8.07,1.49,4.01,physical,3010154
03010155,images/03010155_ref.png,images/03010155_wide.png,326.335,449.9559,finfet,resolved,275.78,1.9734,plus,248.1,24.81,hard,6.839,0.0,1,2.16,7.77,36.28,stage_prior,0.83,14.808,53.124903161530156,5.070080746821694,3.434,2.33,2.01,0.78,2.71,physical,3010155
03010156,images/03010156_ref.png,images/03010156_wide.png,562.6527,442.5755,finfet,resolved,310.519,2.6458,plus,62.99,6.3,below_floor,1.752,2221.9,81,3.62,7.52,35.95,stage_prior_periodic,1.429,14.663,50.98082552283963,5.02207941243531,2.74,1.45,13.7,0.89,5.28,physical,3010156
03010157,images/03010157_ref.png,images/03010157_wide.png,482.3369,556.8027,dram,aliased,37.522,4.1475,plus,41.95,4.2,below_floor,2.249,2784.5,49,2.33,12.55,18.65,stage_prior_periodic,0.884,6.687,49.539849868120356,4.792625464628402,3.351,3.29,5.05,1.21,0.93,physical,3010157
03010158,images/03010158_ref.png,images/03010158_wide.png,289.4731,620.1735,finfet,resolved,303.517,3.6384,pad,99.34,9.93,hard,5.281,0.0,1,2.21,9.78,18.81,stage_prior,1.194,6.765,26.604359391708506,4.122033920548117,0.0,1.1,8.25,1.19,6.19,physical,3010158
03010159,images/03010159_ref.png,images/03010159_wide.png,649.7014,129.8048,dram,coarse,60.581,0.2035,plus,122.85,12.29,hard,5.528,0.0,1,2.52,10.67,22.23,uniform,1.555,8.428,30.77825432135961,2.852960628763462,0.0,2.98,2.13,0.81,6.54,physical,3010159
03010160,images/03010160_ref.png,images/03010160_wide.png,684.2323,478.0191,finfet,resolved,237.58,0.9238,plus,183.56,18.36,normal,9.512,0.0,1,1.92,10.9,19.3,stage_prior,1.171,7.008,52.978014546265015,5.587302698956458,0.0,3.5,11.58,0.89,3.78,physical,3010160
03010161,images/03010161_ref.png,images/03010161_wide.png,590.7,574.2893,finfet,coarse,48.464,0.4934,pad,372.14,37.21,normal,19.19,0.0,1,3.07,11.75,19.39,stage_prior,0.85,7.055,45.71754528474001,3.6463285406966692,0.471,3.52,10.57,0.98,2.35,physical,3010161
03010162,images/03010162_ref.png,images/03010162_wide.png,447.0756,554.2354,dram,coarse,57.22,2.8769,pad,243.46,24.35,normal,12.373,0.0,1,1.86,9.24,19.68,stage_prior,1.155,7.196,57.990193447715505,3.695961173009454,0.0,2.73,6.96,1.43,2.88,physical,3010162
03010163,images/03010163_ref.png,images/03010163_wide.png,556.4788,448.6235,finfet,resolved,96.374,1.7306,pad,327.79,32.78,normal,11.552,0.0,1,3.76,10.47,28.38,stage_prior,1.56,11.276,25.751165540467646,2.3401302822670393,2.611,0.64,1.33,1.43,2.95,physical,3010163
03010164,images/03010164_ref.png,images/03010164_wide.png,447.0237,481.2056,dram,coarse,45.831,0.9529,pad,243.12,24.31,hard,6.521,0.0,1,2.37,11.12,37.28,stage_prior,1.399,15.251,25.465022079116537,2.454558420740817,0.0,0.06,0.31,0.91,7.78,physical,3010164
03010165,images/03010165_ref.png,images/03010165_wide.png,489.8484,514.6999,dram,aliased,27.812,4.8331,plus,400.0,40.0,normal,12.362,0.0,1,2.74,12.2,32.36,stage_prior,1.163,13.067,29.936827117948415,2.771032019538679,0.0,1.58,1.03,0.42,6.1,physical,3010165
03010166,images/03010166_ref.png,images/03010166_wide.png,551.389,671.6298,finfet,coarse,55.614,1.7734,plus,400.0,40.0,normal,13.016,0.0,1,1.84,11.39,30.73,stage_prior,1.462,12.339,31.783054243138764,3.077403237906045,2.834,1.13,2.25,0.77,1.33,physical,3010166
03010167,images/03010167_ref.png,images/03010167_wide.png,472.4791,482.4047,finfet,resolved,243.492,4.59,plus,144.24,14.42,hard,5.605,2415.2,49,3.34,9.4,25.73,stage_prior_periodic,0.942,10.069,39.59294266718004,2.7404071700775376,0.0,0.59,11.17,0.44,2.62,physical,3010167
03010168,images/03010168_ref.png,images/03010168_wide.png,371.6958,630.0837,dram,resolved,168.463,3.8716,pad,115.82,11.58,below_floor,2.471,3927.9,25,2.46,9.88,46.88,stage_prior_periodic,0.896,19.448,58.75616956193501,9.415849593840022,0.58,1.29,12.01,0.38,7.08,physical,3010168
